pdb	has_light	pae_h1_ag	pae_h2_ag	pae_h3_ag	pae_fw_ag	pae_l1_ag	pae_l2_ag	pae_l3_ag	pae_lfw_ag
8ipc	True	14.909368405241933	15.470889601478495	15.351112043010753	19.08842855077339	16.551360668682797	15.876446417562725	16.260123663978494	19.15360367292983
8jel	True	7.753325748842593	7.942250965277778	8.63646374228395	13.383939231530734	8.356711015432099	8.35507449074074	8.381916855967077	13.100004480867346
8jeo	True	5.102819278301887	3.839653199161426	5.4726391686320754	7.9113951380834155	4.982331585691824	4.604467471698113	4.19850349475891	7.710649088852524
8jyr	True	9.063990793956044	9.863757480769232	9.343778019442095	12.855419329085807	10.41355865934066	9.2955369981685	12.018702232600731	11.806290703552923
8k33	False	18.67269769852941	21.508826541757443	21.950235849673202	18.111488433649114				
8k3k	False	25.111865476804123	23.099225044458763	25.491900561211338	24.648094808024517				
8k3l	False	24.112500498366014	22.567467538398695	22.358120384967318	22.421807513451892				
8opr	False	30.50363757834101	30.460654734913316	30.800670939068098	30.46384541711896				
8oww	False	23.25305213636364	23.753925769570706	23.163650150029707	22.88666179680135				
8oxv	True	29.443281550844343	29.44930897687225	29.64994762496329	29.81081431491742	29.46012101339941	29.52331774791973	29.463865550660792	29.801830201377026
8oxw	True	29.208041602356406	29.253641584315165	29.46539704447717	29.71640193303524	29.198110155375552	29.19094265095729	29.16068955915562	29.69273428829912
8oxx	True	26.757935732065217	26.72276034673913	27.323247630869563	28.11985131962183	27.037157476358693	27.000799607246375	27.032362024879227	28.2145351899512
8oxy	True	29.06374616095133	29.04421239288348	29.29693792851524	29.513991418130132	29.09405273064159	29.08971642035398	29.126417776794494	29.51252779243423
8ozb	False	11.126027042763159	4.558294830827068	2.9026681494360904	4.188385904869934				
8pe1	False	5.287467782239819	6.048888912047511	4.74101643071267	7.701856487531969				
8pe2	False	4.996127114841986	4.0681672786198	7.5834097423626785	5.822974631000752				
8pih	False	19.77769719073276	12.435356938577586	14.605956663362072	12.69398931043956				
8pmz	False	29.57779801020408	29.559022204081632	30.102170268507404	29.604834555108912				
8pwv	False	29.18717301892606	28.57510068794014	28.905550068309864	29.793939567059073				
8pww	False	25.25272046613712	25.97224690874343	24.93274840442501	28.22112239232954				
8pyr	False	23.80183898248106	24.03548777367424	24.63655637547349	24.093972338131316				
8q3j	True	19.382545025	18.582475678448276	20.103667386206894	22.13187272976012	22.188173685057475	20.347769319540234	19.26162279310345	21.559222659460428
8q6r	False	13.338856770142177	7.917239202437374	14.653966169157856	8.660776531743139				
8q7o	False	12.510569715163934	6.255511202576112	5.582840766078184	6.87165314281896				
8q94	False	7.82023684841954	9.756532129310344	7.724026930747127	8.203773908108445				
8q95	False	22.17890794021739	23.520863069972826	23.50569827798913	22.506716841555185				
8qf4	False	6.076801904850747	2.917444557835821	2.2993402474469753	4.297956112102531				
8qf5	False	9.507618585069444	5.306279831349207	3.05172978125	5.2556412754629624				
8qgx	False	22.923390015625003	22.37614317939815	23.98756431452546	22.81408841310541				
8qh0	True	22.632793472938143	22.369030065537554	22.8087606185567	24.200337746304477	23.383437937407955	23.053072445017182	23.17783617525773	24.038719788048674
8qrg	False	4.511584527553763	3.354530906586022	2.8719610117014547	5.2105407766749385				
8qz3	False	25.954462533364662	24.552062709586465	25.76239525112782	24.835681282698502				
8r4n	True	15.0288472602459	19.92903718442623	17.126599030601092	18.196622360833928	17.17238119672131	15.373204185792352	15.126889467958273	19.1894692106201
8r4u	False	30.83504796687697	30.81156360672976	30.86875942849632	29.84235467209954				
8rby	False	14.306724428846152	13.04065360576923	10.665859033530571	10.182801853511704				
8rj7	False	14.232057343749998	9.63238781887755	8.161410083090379	8.857279652444495				
8rp8	True	16.608343576923076	16.61149488888889	17.20232558309592	20.145511165272634	16.58728365242165	16.674194256410257	17.00523226923077	20.026840408415516
8rw9	False	25.375147217814373	25.232482657827205	25.34627460345975	25.28148509447771				
8rwb	True	8.597015162790697	8.926892180959303	9.120024302325582	11.80004579054627	9.516889734883721	9.157901054263565	9.462408302325581	11.213672130023852
8rz0	False	21.366344128537733	21.16389480896226	22.611230261149228	22.59671090245554				
8rz1	False	28.55229504861111	28.322966399305553	28.90748788105413	25.88698620347106				
8rz2	True	27.798060065159575	27.88061031072695	28.108026356519368	28.820606721974375	27.871056890514183	27.834301163120568	27.84339956866538	28.785076284832453
8s0l	False	7.869374945121951	8.27862690785908	12.156398207381596	8.061827543986945				
8s0n	False	7.9238170783179	7.707420388503087	11.682456629923573	7.9867449317005175				
8s6m	True	22.98593540433674	23.06542208992347	23.922222088329086	25.228789289817513	22.853672699546486	22.87088269387755	23.058542178061224	25.252379142162624
8s79	False	28.95193939903846	27.647526126923072	27.748003534134618	27.65106338				
8sdf	True	22.828126325386602	22.627399432989687	24.085398078350515	25.292465412456572	22.530179656572166	22.90380599484536	22.9043441516323	25.076563358206943
8sfs	False	21.521490125	16.030425178888887	16.543807722222223	15.646518721146954				
8sfx	False	14.896588359292034	15.11749220409292	14.012049382873503	14.720727393705875				
8sfz	False	24.059166933333334	22.901867101666667	24.943718334117644	23.312265125925926				
8sgn	True	25.772719621936275	25.642612206495098	25.100811506221724	26.86940245882089	24.85899851171024	24.760079950163398	25.14246067769608	26.740975344605292
8siq	True	13.363783207270407	14.54254533600583	13.390183106656949	19.575994610442542	14.71902175170068	14.531739913265307	14.428326759276437	19.63572852900251
8sk5	False	28.05265757884615	27.497638144773173	27.633315814035086	27.799614741861763				
8slb	True	23.044195902721775	22.72394267137097	25.16958434449509	24.241843989489684	22.83274394354839	23.588012043010753	22.674927921146953	24.23815292011603
8sos	False	17.90181254381919	18.762979180811808	18.75162706623616	16.292314886217103				
8sow	False	23.65804861422414	23.849465201970443	22.956112169181033	18.843780871877197				
8soz	False	26.070225311403508	26.16941704511278	26.507125938596488	20.789664445854484				
8szy	True	18.784284192961163	18.68984039199029	18.913947498058253	20.94811562802414	19.12848387113857	19.133744779935277	19.138082098166127	20.742802391166556
8tbb	True	14.39595916435185	14.144816489583334	19.294802260416667	17.859681805704103	14.661776774691358	14.440948867283948	14.465840716049383	18.022387659391537
8tft	True	5.011433638761469	5.69121930733945	6.166977141896024	14.277651460046584	4.90722488379205	4.84267319266055	5.233755193494579	13.594260580120741
8trs	True	21.885526263358777	21.95808906870229	22.01275139503817	24.469437614344784	21.79729125445293	22.938848643765905	22.879921050890584	24.174583613913594
8ts0	True	6.781121730620155	7.4850147751937985	9.812433267700259	13.763156920795417	5.816905010335916	5.931336139534884	5.73715256416882	13.632630013106368
8tuz	True	5.092739754482072	5.549917202191235	6.678178298804781	9.577937309808386	10.544643632138115	5.109448483399734	10.962639534951105	9.202035181821936
8tv3	True	9.597138085051547	9.847205029639177	12.216593613770252	12.71189581681838	11.290772976804124	9.749406314432989	16.142442083118556	12.251309976050752
8u08	True	5.5950443262987015	6.092503755194806	5.437878515348288	14.136837792006961	5.628919422077923	5.999704300865802	14.481722250541127	13.561244017429939
8u3s	False	12.28076723660714	17.31125756405896	7.565777174397032	8.884428557580174				
8udz	True	26.41369499277211	26.339418799744898	27.021265585762876	28.01242047613677	26.484965482993196	26.41993687414966	26.473470584106373	28.06865339135133
8uky	True	18.146612278594773	15.616165263071894	15.557096540106953	20.15319468950808	15.690595522875817	15.307772224400871	16.089193777777776	19.867631472989196
8up2	True	24.792061952800832	24.704260760892115	25.235760183704258	26.140589104988372	25.343038045265935	25.421924102351312	25.144819460580916	25.939045742802755
8urf	True	19.597410127929685	19.484966190429688	20.13715503409091	21.39796305035666	20.00053200520833	19.732377427083332	20.268594145833333	21.04353360686528
8uvy	False	27.83300945296717	27.770193612554117	28.11668998080808	27.89058228163503				
8uw2	False	24.687284017538268	18.26503342529155	21.788054900255105	19.019703811482458				
8uw7	False	26.36491270686398	26.671286023029865	28.60890997304786	26.86538922334173				
8uw9	False	24.663200631765466	24.447607358615613	26.24615926056701	24.391950687529288				
8v13	True	15.94485538125	16.257045743749998	15.927310675757575	21.202869199257428	16.67847793888889	16.487134394444446	16.542497215151514	20.91167632975567
8v52	True	8.793923964285714	9.54270889375	8.736196292857143	13.654548223725818	6.8415865812500005	7.339890877976191	8.441069331349206	12.850743111699188
8v5q	True	23.73261089051724	21.907830780788178	22.962492460919538	24.827746602577037	22.489173560344828	22.600109043103448	22.078466247844826	24.63935464406328
8vrs	False	30.186594617735043	30.159548826495726	30.169728419230765	28.93384417474419				
8vtd	True	20.611864377380954	20.39781541309524	21.3528243984127	22.051137504021714	20.020602752380952	20.588335558730158	20.361257062433864	21.82476073654033
8vte	True	6.937032785858586	5.412611514029181	6.862318364267677	9.529470638099749	6.518049545454546	6.254778703703703	5.743241676767676	9.169322301071945
8vui	True	21.470589708333335	21.38839916477273	21.404679672222223	23.55636917605373	22.35310420117845	22.440524361952864	21.976195482042648	23.391068979300783
8vvl	True	10.36852403165236	10.180012508890252	15.127008793991417	14.130836325066701	11.25099781030043	11.69266987267525	10.78104352074392	14.226228206605903
8w0w	True	19.87984652036199	17.195860346719456	14.66762369884364	18.39380503631817	19.016930636716225	15.994378532428357	19.205623438411266	18.02134048943416
8w90	False	24.948167875280898	24.466082109550566	26.22705999107733	24.818294977898507				
8weo	False	7.700348557123656	6.749048690476192	3.9174344738863294	9.32856770496619				
8x0t	True	19.60558168802521	19.24097666386555	22.015432714285712	23.174876384464667	21.74682830987395	19.53033686554622	20.322858218487397	23.40075807010173
8x0y	True	19.821784727065527	19.637631511355313	18.176965954985757	21.056666491643416	17.920935564102564	17.504008651282053	18.180330151923076	20.399455529335963
8xk6	True	16.18079664456869	16.160914821086262	16.213161881051857	16.38825553537198	15.773106817571884	16.018435104366347	16.117934629747957	15.9586717134293
8y9t	False	7.59936179811234	7.433699291896869	11.358897978191337	9.199975422479913				
8ybl	False	16.62855577734375	11.899087005580357	12.685589550382652	12.576691662921899				
8ybm	False	26.822729419469926	24.457156955439057	24.92683063448707	24.920020221575093				
8ybn	False	15.386970197136565	14.299855476321586	20.210656008627016	15.631883859660162				
8ybo	False	9.163468673387095	9.447992210253457	9.50892722975642	10.284524736111816				
8ybp	False	6.362053621753247	10.364798550649352	4.396748132467532	6.134987406783693				
8yj8	False	7.843802167562723	6.408288869175627	8.438613559139785	7.690017705620544				
8ykt	True	22.01322932150901	21.867641503941442	24.67436290116587	25.375571467791627	22.22615017792793	22.345452924924924	22.082968043816546	25.39127814466299
8ysh	False	12.321511754186602	4.30358310936432	15.379006872727272	5.597299465218992				
8yub	True	23.89614709327411	23.671924112309647	25.205009998984774	26.357600250555205	24.251090912436545	24.534583536379017	24.652765544416244	26.634803355643935
8yvj	False	10.812844236228814	10.012875058262713	13.079094604817127	8.816402434817887				
8yvo	False	16.630640431884057	16.866178731884055	16.10539018050066	16.54532088720857				
8yxi	True	26.657657306464177	26.516782853193146	27.144112437798547	27.16698736118747	26.422879179127726	26.213016830737278	26.517419903080654	26.86977039876995
8yyz	True	17.661955155833333	17.439164514999998	19.312277421111105	19.334769111631207	17.851705783333333	17.672129088888887	18.06161944888889	18.792083733436957
8z2e	False	3.788338153846154	5.891004759706959	2.62606061025641	5.993775581741336				
8z2v	True	17.985817743333335	17.74391966083333	19.305838157777778	19.450679727891895	17.83806906555556	17.41167868	18.323669034814813	18.894990096234885
8z39	True	20.062646325331126	19.885537645695365	21.156912296357618	21.614606677170123	20.00105968101545	19.750058178807944	20.42616306107432	21.09747581215826
8z3a	True	20.530774279166664	20.28433149583333	21.62796269388889	21.853330015531533	20.44957733888889	20.40817259111111	20.916785865185187	21.319973348842833
8z8v	False	28.31774621945899	28.409941886561956	28.800583303446775	28.308970437987842				
8zca	True	19.399803162393162	19.659088258852258	21.055263671794872	22.29506017561067	19.427561016025642	19.15676503988604	21.447924489510488	21.90719481953855
8zu9	True	21.097161935993974	20.682502093373493	22.57232983019578	22.088689726234783	20.57429803614458	20.718780174698793	20.67266881593039	21.87542247596508
9atm	True	23.860618683375634	24.020225628172586	24.91277587468274	26.275320363430737	23.872730122955446	23.923815932318107	23.856578929949237	26.25481296293359
9au1	True	21.798040348445596	21.88445943717617	23.290318143134716	24.420910979052948	22.12779194588371	22.149995680483592	22.1242548373057	24.327178695561585
9azr	True	20.500276478286384	20.313228599178398	23.419353185569555	23.672262060201483	20.025792223787168	20.5063617370892	20.537445169440886	23.87235913328932
9bdi	True	11.755965098039216	12.465641211764707	9.22717748395722	13.212737011353683	12.381277773420479	11.541338324618737	12.845467053740014	12.927622366579964
9bt5	True	19.73640613824885	20.024322391129033	23.406339795954942	21.21864167928282	20.575544610808546	20.64092905376344	20.42246998924731	21.385147083402973
9cds	True	25.78348785080645	26.01430519657258	25.974147645161295	26.682352325883667	25.598368007392477	25.785023288978493	25.698595471774194	26.3933217622622
9d41	True	20.413758195454548	20.29086431590909	21.323494765909093	22.73850651155303	20.347678066666667	21.25447153939394	20.54147	22.478315241893156
9dbo	True	12.039173237903224	12.160463247311828	14.467556295698925	15.975594172715054	11.620426010752688	13.763990089605738	11.661563572281958	15.321160202915417
9dl0	True	12.940396940217392	12.81395325951087	16.929803023777175	16.717783257655444	12.219542605072464	13.302434373188406	12.364034760869567	16.453037059502467
9dq3	True	4.952233791223405	5.223700554521276	4.986897613152805	8.87718435009671	10.770256045592705	6.330702911347518	5.328797359338061	8.94348337755102
9dq4	True	17.83333143287037	18.022085140046297	19.154480379629632	19.566062937687686	19.3253789484127	18.096099648148147	18.473656337448556	19.356325603570063
9dx6	True	11.086229649367088	10.592763366003616	8.221747133957072	14.222354132719198	8.834422474261604	8.632963342616033	9.229783561565016	13.141223887367872
9e7n	False	25.873151006161972	24.286230122799296	25.89489030157415	24.852842168743226				
9e7o	False	27.949978655437352	27.5755532016844	27.644919407548127	27.58998395971791				
9eht	True	14.153105160227273	14.501434567045456	17.419636837878787	17.13922888327838	13.814044675454545	13.931921127272725	14.502006676767676	16.493832741190253
9en2	False	24.46471057780083	25.307003128169665	25.024490532898636	23.85608164167819				
9ena	False	27.29940207419517	27.646463553319922	28.369612894847343	27.04981885303027				
9erw	False	27.629557650966188	26.693493414855073	26.85537848516218	26.06410624637681				
9etl	False	17.615660583737863	17.72631788592233	20.390317224271843	18.203658167769124				
9eze	True	11.013281571544717	10.319085545876888	11.093117505691058	15.35987232006403	10.546409024390243	10.170663734417346	10.746253987353207	14.620583551094434
9ezh	False	13.97739246292373	11.431195615466102	7.917497720809794	11.051612386031561				
9ezi	False	17.257732366525424	14.708956842161017	13.088387382768362	14.786854135690627				
9ezu	False	13.810297852754235	7.463116759533898	8.08552448258004	8.868427059682656				
9ezv	False	18.17414153283898	15.073522969279662	15.964308310263654	15.015314289265538				
9ezw	False	8.822989014830508	6.547734919491526	2.915791129472693	4.630406670143416				
9f91	True	12.512361911231885	12.26991580978261	16.572072617552337	16.874690719908465	13.282415463768118	13.410524188405796	13.187556083735908	16.799690538574147
9fc2	False	27.46595276346154	26.691413205128207	26.467110305982906	26.409008012905044				
9fik	True	22.21771887142857	22.020799300952383	23.975436228985508	25.006993057949106	22.027550022222222	21.83734192063492	22.389195444155842	24.945872566766916
9fvb	False	25.990550494636963	25.57718784529703	26.765314231258845	26.012474660718816				
9fww	False	21.748144303571426	20.00690370200893	20.839893260044644	19.688822245290424				
9fys	True	12.413967289930557	9.397450156249999	8.331510301504629	10.765780708333333	11.008298602430557	10.160100004629628	10.573714619949495	12.032447057130584
9fyt	True	18.74870295246479	15.76390332922535	18.005057055751173	15.825966761027702	15.073015234741783	15.62670463380282	16.202487062740076	16.415889423284387
9fzc	False	19.583514029651163	19.26462927076412	20.781305908430234	19.39832600369979				
9fzd	False	21.924999461647726	19.533429094967534	17.424413982954547	19.500735490151513				
9g2a	False	18.713160130482457	18.118427694736845	19.045077193859647	18.127267604973973				
9g2g	False	20.581618484913793	20.80326159806035	20.233063798681542	19.129999948946363				
9g48	False	22.27504273290598	22.38304365705128	23.29352591239316	21.552832490156533				
9g5l	False	24.214478761956524	23.739899726086957	26.735694832107026	24.48031536805492				
9g7k	False	18.280187875000003	18.043203586458336	20.555581314855072	18.36377815787546				
9g97	False	18.969064910586123	19.938961196471293	13.455897638869903	15.121501201446279				
9ggp	True	19.81953108333333	19.495653473160175	23.83377994060606	21.253798369809203	19.846246905050506	19.909970363636365	19.586337742424245	21.025902494296815
9ghi	True	11.948752313802084	12.289805757812497	11.97569022235577	16.47079739944119	12.649541366319445	12.257362604166666	12.551596815972221	16.059948633142977
9ghj	True	21.67390745787293	21.583266879005524	22.166035226174035	23.767814350697183	21.100957960405157	21.09990037384899	21.359404944751383	23.164083544198895
9glz	False	22.08745198671875	21.554163679464285	23.119952888541665	22.064024988629516				
9gox	True	19.77310171485944	13.881897909136548	18.244506078313254	17.788224685144726	15.709925457831325	15.324956393574299	15.24955978313253	17.718160886197854
9gv3	False	23.52254122348485	23.732990205234163	23.720524795931343	23.75168515039506				
9gvl	False	18.696988308070864	18.581163570866142	19.66127511440482	24.394974395629927				
9gvn	True	7.581054714285715	6.302278461734693	7.275564758928573	10.011003843301207	6.348182170386906	6.758656455357143	6.597402988095237	9.431171842765568
9gvo	False	26.7302055787037	26.70286798425926	27.313026903209877	29.215574340193395				
9h1f	False	20.20972634235669	20.156395928343947	18.907953487716107	18.34210913676769				
9h39	False	27.079645891860466	26.356969242524915	26.135542299534883	26.51812247527806				
9h4r	True	18.833192399739584	18.50832185546875	18.98058726842949	19.460032739812274	18.66665248611111	18.745328451388886	18.787923682870368	19.580831822573256
9h4s	True	15.951795405637254	15.78231945465686	16.33559388989442	16.828525892264594	15.865741280228757	15.892275702614379	15.886312911764707	16.97235537809037
9h6v	False	25.553960396923074	24.914878859615385	24.888284657616893	24.950734893265707				
9h77	False	8.167673519067797	8.630827285714286	11.020918980443287	9.124045153483992				
9hi4	True	4.386360900362319	4.250450015700483	4.299069457400088	12.695259812258772	5.122793077294686	4.9949981191626405	4.8798143698336025	13.076947389850142
9hi6	True	4.048837400581395	3.8905519738372094	4.0051934581395345	10.78398372255564	4.375356264186046	4.581191562790698	4.343660135400516	12.623896422864137
9hj9	True	23.625244512264153	23.558968466981135	23.75795292400419	24.529307974105738	23.680835000786164	23.618231542452833	23.697500546645706	24.282345796399692
9hk1	True	20.38562742475728	20.155745593446596	21.69921495369679	22.982279754972453	20.383811101248266	20.454685197411003	20.38020822761597	22.77633946451029
9hll	False	24.391316679558013	25.477644429360698	24.718062189571818	24.135803482727216				
9hml	False	24.413980444060773	23.09723929044988	24.226593700807477	23.335289215044625				
9ho4	False	24.239217833333335	21.302593379824565	23.077664444862155	21.52721288715278				
9ho5	False	18.54912896900826	13.538446238488785	24.29541024970484	14.411209848840308				
9ho6	False	15.823456716942149	5.905804835891381	6.672785680047225	8.43856210022859				
9hub	True	14.318182811643833	12.396170051369864	10.248180310502285	13.203927342760348	13.16000355650685	12.61286306392694	12.71806788044832	14.144257831379747
9huo	True	17.75402713908451	13.997804410211268	16.291162823943665	14.1082075276273	13.302920204225353	13.4601871971831	14.523021403329064	14.751135122164566
9hur	False	11.252812283088236	7.874814955882353	7.9186510495642715	7.908118598671727				
9hxo	True	17.852832019366197	14.082613063380283	16.369444284624414	14.155896605324253	13.340592910798122	13.502104319248826	14.58365329065301	14.790395755226093
9hzj	False	4.4339715711538465	4.86179438076923	4.855535866666666	5.246362879289941				
9hzk	False	9.265025615671643	5.073223852611941	6.170601985903814	5.516980556503198				
9i59	True	17.33555164054054	13.132722004826254	13.635299617680179	17.139624007985258	10.847076473536037	11.341019875	12.664497032094594	16.565187890185463
9iqp	False	9.398167488520409	6.536471076530611	14.238471599892586	7.779881547544292				
9jbq	True	17.01148225	16.704746193097016	21.57822029477612	18.59267246360377	15.996590049253731	16.414413791044776	15.863486077943614	18.0616269775354
9jcy	True	26.13889804205247	25.653957844742063	26.34954627757353	26.76213481639477	25.92473509548611	25.879903331018518	25.772120895833336	26.69848186800241
9jd0	False	25.919803404411766	23.906292105042017	23.201966126050422	22.351212394724556				
9jd1	True	20.796305770397492	20.768005360878664	23.703570243818945	22.2926984884047	20.820201101464434	21.00648475871688	21.529917122268714	22.14099247436171
9jeb	False	29.502631491071433	29.536411448979592	30.151665286014403	28.001852766716233				
9jno	True	24.33760035461373	23.104807412017166	24.441391992093973	24.04923859000116	22.859660175250358	23.694350014306153	23.09477613543157	23.886646710707605
9jqv	True	26.458746034855768	26.68709893349359	26.9139740400641	27.309082514283727	26.83295122542735	26.94899221901709	26.895936629273507	27.32136566525508
9kur	True	23.955933318965517	24.250267896551726	24.616307582375477	25.82385596639785	23.667041765804598	23.881681341954025	24.720256859913793	25.71384714978448
9l9y	True	18.601670257653062	18.760049590136052	19.168530787172013	20.090781190048794	18.948807325170065	18.75651625623583	19.097979048374906	19.79273698061401
9lad	False	12.07484373780488	5.991665304268292	8.706107860704607	7.465936789430894				
9lh2	False	29.15307394706633	29.19692075063776	29.650921792517007	29.403903569602576				
9lme	False	23.855936915525113	22.916763415525118	22.465249324200915	22.220653300165587				
9lrf	True	22.25197483439086	20.213927109771575	21.670874470812187	23.308144294499005	20.83218208544839	20.706709504230115	20.959408138747886	24.065959512531727
9m5b	True	17.293792026515153	17.853463607575755	18.36271390121212	19.326061798696646	17.976388533333335	17.628353078787878	18.713918111111113	19.04825064537604
9m6j	False	12.792011613636364	6.369199115384616	6.4342236730769224	6.684991623504274				
9m6o	False	12.116209756432248	5.685669879716981	5.955359994450611	6.271908974704541				
